"County Code","County","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"42001","Adams County, PA","365","182","126","35","17","5","206","129","51",".","1","213",".","151","."
"42003","Allegheny County, PA","365","74","175","82","31","3","209","147","71",".","9","73","140","142","1"
"42005","Armstrong County, PA","212","130","48","19","14","1","210","133","45",".",".","212",".",".","."
"42007","Beaver County, PA","365","80","158","88","36","3","202","152","79",".","12","75","251","27","."
"42011","Berks County, PA","365","213","104","31","17",".","197","112","45",".","101","133","62","67","2"
"42013","Blair County, PA","365","252","77","28","7","1","203","100","43",".","63","183","106",".","13"
"42017","Bucks County, PA","365","241","78","28","11","7","220","112","42",".","99","153","48","61","4"
"42021","Cambria County, PA","365","224","104","32","5",".","179","101","44","1","44","132","95","79","14"
"42027","Centre County, PA","365","194","125","31","13","2","202","115","48",".","9","218","11","127","."
"42029","Chester County, PA","261","111","89","35","21","5","227","150","58",".",".","185",".","76","."
"42033","Clearfield County, PA","194","115","42","24","13",".","187","140","44",".",".","194",".",".","."
"42041","Cumberland County, PA","347","165","167","14","1",".","165","80","52",".",".",".",".","347","."
"42043","Dauphin County, PA","365","165","156","27","15","2","216","112","54",".","33","107","10","215","."
"42045","Delaware County, PA","365","214","100","32","15","4","218","115","46",".","112","140","42","65","6"
"42047","Elk County, PA","356","288","47","18","3",".","179","84","37",".",".","356",".",".","."
"42049","Erie County, PA","365","169","157","22","17",".","195","101","52","1","15","102","105","142","."
"42055","Franklin County, PA","203","85","59","33","24","2","203","154","67",".",".","203",".",".","."
"42059","Greene County, PA","215","101","74","34","5","1","203","119","54","2",".","170","43",".","."
"42069","Lackawanna County, PA","365","202","126","23","13","1","213","101","48",".","35","146",".","183","1"
"42071","Lancaster County, PA","365","224","96","26","18","1","214","105","43",".","75","164","41","79","6"
"42073","Lawrence County, PA","365","237","95","28","5",".","179","97","41",".","72","145","114",".","34"
"42077","Lehigh County, PA","365","179","143","26","15","2","203","112","51",".","25","141","27","171","1"
"42079","Luzerne County, PA","365","201","130","26","6","2","206","93","47",".","31","151","12","170","1"
"42081","Lycoming County, PA","361","280","50","25","5","1","205","97","35",".",".","209","139",".","13"
"42085","Mercer County, PA","365","169","155","20","20","1","201","105","52",".",".","144","30","191","."
"42091","Montgomery County, PA","365","241","79","30","15",".","195","112","41",".","105","171","10","78","1"
"42095","Northampton County, PA","365","169","150","29","16","1","201","115","53",".","18","111","38","183","15"
"42099","Perry County, PA","363","255","73","28","6","1","205","100","37",".","71","174","42","76","."
"42101","Philadelphia County, PA","365","122","182","38","17","6","213","126","57",".","87","107","7","164","."
"42107","Schuylkill County, PA","365","347","14","3","1",".","156","41","19","14",".",".","351",".","."
"42111","Somerset County, PA","359","281","53","22","3",".","166","87","36",".",".","359",".",".","."
"42117","Tioga County, PA","213","127","51","27","8",".","200","122","47",".",".","213",".",".","."
"42123","Warren County, PA","365","203","67","84","11",".","200","124","40",".",".",".","365",".","."
"42125","Washington County, PA","365","102","196","45","21","1","204","126","63",".","6","105","158","96","."
"42129","Westmoreland County, PA","365","213","116","25","10","1","202","97","45",".","60","139","53","104","9"
"42133","York County, PA","365","201","115","34","13","2","201","108","47",".","113","136","31","81","4"
