"County Code","County","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"42001","Adams County, PA","366","320","46",".",".",".","86","54","40",".",".","278",".","88","."
"42003","Allegheny County, PA","366","213","141","12",".",".","128","79","47",".",".","145","16","203","2"
"42005","Armstrong County, PA","366","309","54","3",".",".","122","54","38.5",".",".","213",".","153","."
"42007","Beaver County, PA","366","279","86","1",".",".","142","62","42",".","1","215",".","150","."
"42011","Berks County, PA","362","280","81","1",".",".","102","58","40",".",".","218",".","144","."
"42013","Blair County, PA","361","310","51",".",".",".","87","54","38",".",".","218","1","142","."
"42015","Bradford County, PA","358","337","21",".",".",".","81","48","37",".",".","261",".","97","."
"42017","Bucks County, PA","351","331","16","4",".",".","115","46","33",".",".","351",".",".","."
"42021","Cambria County, PA","366","309","57",".",".",".","89","56","38","1",".","168",".","197","."
"42027","Centre County, PA","366","324","42",".",".",".","90","51","38",".",".","268",".","98","."
"42029","Chester County, PA","355","296","58","1",".",".","143","55","39",".",".","198",".","157","."
"42033","Clearfield County, PA","343","341","2",".",".",".","54","42","31",".",".","343",".",".","."
"42041","Cumberland County, PA","363","292","69","2",".",".","137","55","33",".",".",".",".","363","."
"42043","Dauphin County, PA","366","277","86","3",".",".","116","61","40",".",".","200",".","166","."
"42045","Delaware County, PA","366","249","114","3",".",".","129","64","43",".","3","134",".","229","."
"42047","Elk County, PA","358","356","2",".",".",".","67","44","34",".",".","358",".",".","."
"42049","Erie County, PA","363","329","34",".",".",".","87","49","34","3",".","258",".","102","."
"42051","Fayette County, PA","363","324","39",".",".",".","100","51","37",".",".","231",".","132","."
"42055","Franklin County, PA","363","363",".",".",".",".","50","42","32",".",".","363",".",".","."
"42059","Greene County, PA","359","335","23","1",".",".","101","49","36",".",".","258",".","101","."
"42063","Indiana County, PA","358","331","26","1",".",".","112","48","36",".",".","322","9","27","."
"42069","Lackawanna County, PA","366","333","33",".",".",".","81","50","37.5",".","23","247",".","96","."
"42071","Lancaster County, PA","366","258","103","4","1",".","153","62","43",".",".","164",".","199","3"
"42073","Lawrence County, PA","363","354","9",".",".",".","93","43","31",".",".","363",".",".","."
"42075","Lebanon County, PA","170","144","25","1",".",".","115","55","30",".",".","2",".","168","."
"42077","Lehigh County, PA","359","316","43",".",".",".","93","52","37",".",".","231",".","123","5"
"42079","Luzerne County, PA","356","354","2",".",".",".","54","43","31",".",".","307",".",".","49"
"42081","Lycoming County, PA","366","329","36","1",".",".","109","51","37",".",".","250",".","116","."
"42085","Mercer County, PA","366","319","46","1",".",".","105","54","38",".",".","258",".","108","."
"42089","Monroe County, PA","357","355","2",".",".",".","80","44","33",".",".","357",".",".","."
"42091","Montgomery County, PA","366","313","53",".",".",".","99","56","38",".",".","219",".","147","."
"42095","Northampton County, PA","365","313","51","1",".",".","117","54","38",".","6","225",".","134","."
"42101","Philadelphia County, PA","366","281","80","5",".",".","119","59","41",".","35","168",".","163","."
"42111","Somerset County, PA","365","357","8",".",".",".","71","44","34",".",".","365",".",".","."
"42115","Susquehanna County, PA","365","351","14",".",".",".","71","40","23",".",".",".",".","365","."
"42117","Tioga County, PA","352","334","18",".",".",".","79","47","37",".",".","277",".","75","."
"42123","Warren County, PA","364","356","8",".",".",".","95","24","9",".",".",".","364",".","."
"42125","Washington County, PA","366","299","67",".",".",".","100","58","41",".","1","221",".","144","."
"42129","Westmoreland County, PA","362","331","31",".",".",".","81","50","35",".",".","242",".","120","."
"42131","Wyoming County, PA","361","341","20",".",".",".","76","43","25",".",".",".",".","361","."
"42133","York County, PA","366","301","65",".",".",".","97","57","40",".","13","190",".","163","."
