"County Code","County","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"42001","Adams County, PA","365","213","141","11",".",".","146","80","46","1","1","192",".","171","."
"42003","Allegheny County, PA","366","129","179","53","5",".","172","109","57.5",".","7","125","47","186","1"
"42005","Armstrong County, PA","366","261","90","14","1",".","159","69","43",".",".","203",".","163","."
"42007","Beaver County, PA","366","157","177","27","5",".","200","93","53",".","1","164","36","165","."
"42011","Berks County, PA","366","178","175","13",".",".","147","83","52",".","1","161",".","204","."
"42013","Blair County, PA","365","206","145","12","2",".","161","76","46",".",".","150","8","205","2"
"42017","Bucks County, PA","363","204","135","23","1",".","161","85","48",".","1","168",".","194","."
"42021","Cambria County, PA","366","202","157","6","1",".","159","74","47",".","3","126","18","213","6"
"42027","Centre County, PA","366","204","153","8","1",".","154","74","48",".",".","179",".","187","."
"42029","Chester County, PA","355","214","122","16","3",".","151","84","46",".",".","225",".","130","."
"42033","Clearfield County, PA","342","290","46","5","1",".","164","61","35",".",".","342",".",".","."
"42041","Cumberland County, PA","365","212","150","3",".",".","114","74","45",".",".",".",".","365","."
"42043","Dauphin County, PA","365","195","161","9",".",".","129","80","49",".",".","145",".","216","4"
"42045","Delaware County, PA","365","191","152","21","1",".","154","84","50",".","8","175",".","178","4"
"42047","Elk County, PA","362","303","54","4","1",".","156","58","37",".",".","362",".",".","."
"42049","Erie County, PA","366","216","131","16","3",".","185","80","47",".",".","181",".","185","."
"42055","Franklin County, PA","273","213","59","1",".",".","115","67","40",".",".","273",".",".","."
"42059","Greene County, PA","263","185","65","13",".",".","143","77","42",".",".","259","4",".","."
"42063","Indiana County, PA","366","262","85","17","2",".","156","82","41",".",".","293","73",".","."
"42069","Lackawanna County, PA","366","261","101","4",".",".","136","65","41",".","9","218",".","139","."
"42071","Lancaster County, PA","366","153","193","19","1",".","179","85","55",".","3","134",".","229","."
"42073","Lawrence County, PA","366","305","51","9","1",".","154","71","34","2",".","306","8",".","50"
"42075","Lebanon County, PA","366","173","181","12",".",".","129","85","51",".",".","140",".","226","."
"42077","Lehigh County, PA","362","308","44","9","1",".","151","64","34",".",".","333",".",".","29"
"42079","Luzerne County, PA","366","329","35","2",".",".","129","51","33",".",".","342","1",".","23"
"42081","Lycoming County, PA","348","302","42","4",".",".","108","58","33",".",".","342",".",".","6"
"42085","Mercer County, PA","366","179","162","20","5",".","177","87","51",".",".","168",".","198","."
"42089","Monroe County, PA","365","274","89","2",".",".","108","63","39",".",".","229",".","136","."
"42091","Montgomery County, PA","366","237","121","8",".",".","126","71","44",".",".","184",".","182","."
"42095","Northampton County, PA","366","172","180","13","1",".","151","80","52",".","2","126",".","237","1"
"42099","Perry County, PA","366","318","42","6",".",".","126","54","34",".","14","352",".",".","."
"42101","Philadelphia County, PA","366","135","203","25","3",".","154","90","55",".","6","137",".","223","."
"42111","Somerset County, PA","318","273","43","2",".",".","140","58","36",".",".","318",".",".","."
"42117","Tioga County, PA","345","294","47","4",".",".","140","61","36",".","2","343",".",".","."
"42123","Warren County, PA","315","266","43","6",".",".","128","67","10",".",".",".","315",".","."
"42125","Washington County, PA","366","163","185","18",".",".","143","84","52",".","2","156",".","207","1"
"42129","Westmoreland County, PA","366","189","162","13","2",".","156","77","49",".",".","129",".","237","."
"42133","York County, PA","366","181","171","13","1",".","166","80","52",".","5","171","2","188","."
