"County Code","County","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"36001","Albany County, NY","365","261","102","2",".",".","140","65","41",".",".","170",".","195","."
"36005","Bronx County, NY","365","187","168","9","1",".","161","75","50",".","33","94","1","237","."
"36013","Chautauqua County, NY","365","297","62","5","1",".","159","64","39",".",".","343","4","18","."
"36015","Chemung County, NY","357","322","34","1",".",".","105","50","35",".",".","347","10",".","."
"36027","Dutchess County, NY","333","310","19","3","1",".","185","46","34",".",".","333",".",".","."
"36029","Erie County, NY","365","247","116","2",".",".","115","68","43",".","15","126","5","219","."
"36031","Essex County, NY","364","331","33",".",".",".","93","50","40",".",".","329",".","35","."
"36033","Franklin County, NY","365","358","6","1",".",".","104","25","12",".","185","162","18",".","."
"36041","Hamilton County, NY","361","345","15","1",".",".","101","46","35",".",".","351","10",".","."
"36043","Herkimer County, NY","360","346","14",".",".",".","90","46","33",".",".","354","6",".","."
"36045","Jefferson County, NY","361","343","15","3",".",".","129","45","33",".",".","361",".",".","."
"36047","Kings County, NY","365","243","121","1",".",".","111","65","41",".",".",".",".","365","."
"36053","Madison County, NY","362","346","16",".",".",".","100","46","35",".",".","355","7",".","."
"36055","Monroe County, NY","346","298","47","1",".",".","112","56","34","22","21","156","6","141","."
"36059","Nassau County, NY","364","244","118","2",".",".","108","66","38",".",".",".","23","341","."
"36061","New York County, NY","365","153","200","11","1",".","159","79","54","1",".","63",".","301","."
"36063","Niagara County, NY","365","247","112","6",".",".","150","70","45",".",".","168","4","193","."
"36065","Oneida County, NY","365","292","73",".",".",".","93","57","34",".",".","189",".","176","."
"36067","Onondaga County, NY","365","333","30","2",".",".","119","49","33","2",".","310","4","49","."
"36071","Orange County, NY","365","279","83","2","1",".","166","62","39",".",".","191",".","174","."
"36075","Oswego County, NY","339","316","21","2",".",".","126","48","34",".",".","339",".",".","."
"36079","Putnam County, NY","350","330","17","3",".",".","136","46","34",".",".","342","8",".","."
"36081","Queens County, NY","365","222","130","10","3",".","177","72","46",".","50","130",".","185","."
"36083","Rensselaer County, NY","355","339","15","1",".",".","140","46","34",".",".","351","4",".","."
"36085","Richmond County, NY","365","225","123","13","4",".","169","74","45",".",".","175",".","190","."
"36087","Rockland County, NY","340","270","61","9",".",".","122","59","41",".",".","216",".","124","."
"36091","Saratoga County, NY","360","337","22","1",".",".","108","46","33",".",".","360",".",".","."
"36093","Schenectady County, NY","180","172","7","1",".",".","108","44.5","34",".",".","176","4",".","."
"36101","Steuben County, NY","360","312","46","1","1",".","157","54","40","5","3","312","2","38","."
"36103","Suffolk County, NY","365","256","92","12","4","1","209","70","44",".",".","236",".","129","."
"36109","Tompkins County, NY","289","269","20",".",".",".","90","49","35",".",".","289",".",".","."
"36111","Ulster County, NY","362","332","26","4",".",".","122","50","37.5",".",".","360","2",".","."
"36117","Wayne County, NY","216","211","5",".",".",".","97","39","26",".",".","216",".",".","."
"36119","Westchester County, NY","362","263","94","3","2",".","182","64","39",".",".","182",".","180","."
